age,job,marital,education,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
51,unemployed,single,tertiary,1594,false,false,telephone,4,feb,197,1,-1,0,unknown,false
45,unemployed,single,primary,8725,false,false,cellular,8,jul,286,2,-1,0,unknown,false
27,blue-collar,single,secondary,3675,false,false,unknown,12,may,101,2,-1,0,unknown,false
44,blue-collar,single,secondary,641,false,false,unknown,15,may,257,1,-1,0,unknown,false
39,blue-collar,single,primary,-21,false,false,unknown,15,may,121,3,-1,0,unknown,false
39,blue-collar,single,primary,1537,false,true,unknown,5,jun,805,2,-1,0,unknown,false
31,blue-collar,single,secondary,1,false,true,cellular,7,jul,174,1,-1,0,unknown,false
25,blue-collar,single,secondary,495,false,false,cellular,7,jul,131,3,-1,0,unknown,false
28,blue-collar,single,secondary,0,false,true,cellular,10,jul,165,1,-1,0,unknown,false
52,blue-collar,single,primary,-2,false,false,cellular,14,jul,349,2,-1,0,unknown,false
26,blue-collar,single,primary,344,false,true,cellular,29,jul,62,4,-1,0,unknown,false
33,blue-collar,single,secondary,2945,false,false,cellular,20,nov,91,1,-1,0,unknown,false
26,blue-collar,single,primary,941,false,false,cellular,29,jan,1165,1,-1,0,unknown,true
26,blue-collar,single,secondary,2353,false,false,cellular,3,feb,498,2,-1,0,unknown,false
35,blue-collar,single,unknown,88,false,false,cellular,13,may,272,2,-1,0,unknown,false
34,blue-collar,single,secondary,1923,false,false,cellular,11,aug,159,1,-1,0,unknown,false
31,entrepreneur,single,secondary,37,false,false,cellular,8,aug,73,2,-1,0,unknown,false
48,entrepreneur,single,secondary,315,false,false,unknown,11,feb,271,1,-1,0,unknown,true
35,self-employed,single,primary,45,false,true,unknown,6,jun,81,1,-1,0,unknown,false
46,self-employed,single,secondary,2899,false,false,unknown,6,jun,40,1,-1,0,unknown,false
33,self-employed,single,primary,4443,false,false,telephone,23,jul,25,6,-1,0,unknown,false
31,self-employed,single,secondary,762,false,false,cellular,11,aug,312,3,-1,0,unknown,false
26,self-employed,single,tertiary,560,false,false,telephone,26,may,122,2,-1,0,unknown,false
37,self-employed,single,tertiary,1758,false,false,cellular,8,jun,98,2,-1,0,unknown,false
36,admin.,single,tertiary,649,false,false,cellular,19,nov,224,1,111,1,other,false
44,admin.,single,secondary,1534,false,false,cellular,7,aug,166,1,99,2,other,true
28,student,single,tertiary,118,false,false,cellular,31,may,85,2,35,5,other,false
29,student,single,secondary,658,false,false,cellular,15,jul,198,2,244,4,other,true
40,technician,single,secondary,45,false,true,cellular,29,jan,261,1,182,23,other,false
32,technician,single,tertiary,1855,false,false,cellular,15,sep,126,2,134,1,other,true
22,unemployed,single,tertiary,993,false,false,cellular,28,jul,115,3,93,1,other,true
40,self-employed,single,tertiary,10346,false,false,cellular,15,jun,491,2,207,1,other,true
30,admin.,single,tertiary,8,false,true,cellular,30,jul,76,2,150,1,failure,false
41,retired,single,primary,0,false,false,cellular,8,may,239,1,368,2,failure,false
28,student,single,secondary,5916,false,false,cellular,22,may,259,1,63,5,failure,false
34,student,single,unknown,86,false,false,cellular,16,nov,244,2,178,1,failure,false
22,student,single,unknown,1215,false,false,cellular,19,feb,145,3,192,1,failure,true
48,management,single,tertiary,8106,false,false,unknown,17,nov,125,1,111,3,failure,false
33,management,single,tertiary,5437,false,false,cellular,7,oct,201,1,58,3,failure,true
51,management,single,unknown,1277,false,false,cellular,22,feb,143,5,294,1,failure,false
33,management,single,tertiary,307,false,false,cellular,23,jul,113,6,179,4,failure,false
37,technician,single,secondary,-272,false,true,cellular,20,nov,104,3,139,6,failure,false
37,entrepreneur,single,tertiary,65,false,false,cellular,21,nov,20,10,113,4,failure,false
24,student,single,secondary,4126,false,false,cellular,2,oct,83,5,191,2,success,false
24,student,single,unknown,358,false,false,cellular,14,sep,407,2,92,2,success,false
31,student,single,secondary,3511,false,false,cellular,6,oct,311,1,96,1,success,true
48,housemaid,single,primary,46,false,false,cellular,4,aug,118,1,1,3,success,true
25,management,single,tertiary,219,false,false,cellular,4,aug,576,1,96,1,success,true
28,management,single,tertiary,187,false,false,cellular,10,sep,255,1,93,2,success,true
31,technician,single,secondary,2544,false,false,cellular,15,jul,252,1,184,3,success,true
27,unemployed,single,tertiary,77,false,false,cellular,12,jul,305,4,77,1,success,false
27,self-employed,single,tertiary,168,false,false,cellular,13,may,271,1,182,2,success,false
32,admin.,single,secondary,289,false,false,unknown,15,may,255,12,-1,0,unknown,false
45,admin.,single,secondary,276,false,true,unknown,9,jun,346,2,-1,0,unknown,false
30,admin.,single,tertiary,218,false,false,unknown,4,jul,137,2,-1,0,unknown,false
34,admin.,single,tertiary,-199,false,true,cellular,8,jul,130,1,-1,0,unknown,false
31,admin.,single,tertiary,541,false,false,cellular,5,feb,100,1,-1,0,unknown,false
30,admin.,single,tertiary,311,false,false,cellular,31,mar,158,2,-1,0,unknown,true
56,admin.,single,secondary,4118,false,false,telephone,27,may,165,1,-1,0,unknown,true
29,admin.,single,tertiary,8,false,true,cellular,2,mar,107,1,-1,0,unknown,false
72,retired,single,tertiary,614,false,false,cellular,14,aug,553,1,-1,0,unknown,false
29,student,single,tertiary,0,false,false,unknown,26,may,52,3,-1,0,unknown,false
26,student,single,secondary,782,false,false,cellular,29,jan,297,1,-1,0,unknown,false
24,student,single,secondary,1250,false,false,cellular,25,mar,411,2,-1,0,unknown,true
30,student,single,secondary,5836,false,false,cellular,27,apr,165,2,-1,0,unknown,false
20,student,single,unknown,801,false,false,cellular,11,nov,244,2,-1,0,unknown,true
30,student,single,secondary,1681,false,false,cellular,7,dec,329,2,-1,0,unknown,true
20,student,single,unknown,755,false,false,cellular,29,dec,284,1,-1,0,unknown,true
30,unknown,single,primary,13052,false,false,unknown,4,jun,140,1,-1,0,unknown,false
27,unknown,single,tertiary,6421,false,false,telephone,28,jan,147,4,-1,0,unknown,false
28,services,single,secondary,234,false,false,unknown,9,may,107,3,-1,0,unknown,false
41,services,single,secondary,260,false,false,unknown,6,jun,75,1,-1,0,unknown,false
28,services,single,secondary,525,false,false,cellular,23,jul,81,1,-1,0,unknown,false
28,services,single,primary,198,false,false,cellular,4,feb,976,2,-1,0,unknown,true
33,management,single,tertiary,-61,false,false,unknown,28,may,50,2,-1,0,unknown,false
43,management,single,tertiary,1046,false,false,unknown,9,jun,901,1,-1,0,unknown,true
35,management,single,tertiary,250,false,false,unknown,19,jun,92,2,-1,0,unknown,false
31,management,single,tertiary,394,false,true,unknown,2,jul,660,3,-1,0,unknown,false
26,management,single,tertiary,55,false,true,cellular,16,jul,165,5,-1,0,unknown,false
26,management,single,secondary,63,false,false,cellular,28,jul,76,4,-1,0,unknown,false
30,management,single,tertiary,199,false,true,cellular,28,jul,131,7,-1,0,unknown,false
30,management,single,tertiary,92,false,true,cellular,29,jul,110,5,-1,0,unknown,false
47,management,single,tertiary,255,false,true,cellular,30,jul,802,4,-1,0,unknown,true
30,management,single,tertiary,115,false,false,cellular,12,aug,154,2,-1,0,unknown,false
52,management,single,tertiary,556,false,false,cellular,13,aug,733,6,-1,0,unknown,false
33,management,single,tertiary,-5,false,false,cellular,18,aug,127,4,-1,0,unknown,false
31,management,single,tertiary,-446,false,false,cellular,19,aug,156,4,-1,0,unknown,false
49,management,single,tertiary,370,false,false,cellular,19,aug,386,3,-1,0,unknown,false
33,management,single,tertiary,321,false,false,cellular,22,aug,227,2,-1,0,unknown,false
42,management,single,tertiary,0,false,false,cellular,25,aug,129,4,-1,0,unknown,false
30,management,single,tertiary,414,false,false,cellular,18,nov,635,5,-1,0,unknown,false
30,management,single,tertiary,2708,false,false,cellular,19,nov,479,1,-1,0,unknown,false
35,management,single,tertiary,1902,false,false,cellular,19,nov,188,5,-1,0,unknown,false
33,management,single,tertiary,5437,false,false,cellular,2,feb,78,1,-1,0,unknown,false
35,management,single,tertiary,2707,false,false,cellular,5,feb,699,1,-1,0,unknown,true
32,management,single,tertiary,506,false,false,cellular,5,mar,63,2,-1,0,unknown,true
28,management,single,secondary,2840,false,false,cellular,20,apr,227,5,-1,0,unknown,true
27,management,single,tertiary,828,false,false,cellular,30,apr,243,1,-1,0,unknown,false
35,management,single,tertiary,1162,false,false,cellular,30,apr,175,1,-1,0,unknown,true
34,management,single,tertiary,5086,false,false,cellular,25,may,213,4,-1,0,unknown,true
36,management,single,tertiary,2163,false,false,cellular,5,jun,317,1,-1,0,unknown,false
28,management,single,tertiary,492,false,false,cellular,2,jul,281,1,-1,0,unknown,false
39,management,single,tertiary,763,false,false,cellular,17,aug,192,1,-1,0,unknown,false
38,management,single,tertiary,1373,false,false,cellular,22,oct,119,4,-1,0,unknown,false
35,technician,single,tertiary,914,false,false,unknown,3,jun,166,1,-1,0,unknown,false
33,technician,single,secondary,608,false,false,cellular,31,jul,58,4,-1,0,unknown,false
50,technician,single,secondary,330,false,false,cellular,6,aug,376,3,-1,0,unknown,false
58,technician,single,secondary,641,false,false,cellular,7,aug,229,2,-1,0,unknown,false
32,technician,single,secondary,4843,false,false,cellular,8,aug,63,4,-1,0,unknown,false
32,technician,single,tertiary,881,false,false,cellular,8,aug,79,1,-1,0,unknown,false
37,technician,single,secondary,274,false,false,cellular,8,aug,173,3,-1,0,unknown,false
32,technician,single,tertiary,300,false,false,cellular,11,aug,163,2,-1,0,unknown,false
32,technician,single,tertiary,2481,false,false,cellular,18,aug,547,11,-1,0,unknown,false
30,technician,single,tertiary,2832,false,false,cellular,18,aug,350,6,-1,0,unknown,false
30,technician,single,tertiary,1,false,false,cellular,20,aug,88,2,-1,0,unknown,false
41,technician,single,secondary,143,false,false,cellular,20,aug,744,7,-1,0,unknown,false
31,technician,single,secondary,36,false,false,cellular,20,aug,99,3,-1,0,unknown,false
57,technician,single,secondary,104,false,false,cellular,21,aug,297,2,-1,0,unknown,false
32,technician,single,tertiary,0,false,false,cellular,21,aug,660,2,-1,0,unknown,false
31,technician,single,tertiary,424,false,false,cellular,21,aug,93,2,-1,0,unknown,false
30,technician,single,secondary,13,false,false,cellular,21,aug,379,1,-1,0,unknown,false
33,technician,single,tertiary,99,false,false,cellular,22,aug,296,2,-1,0,unknown,false
31,technician,single,secondary,5,false,false,cellular,22,aug,121,2,-1,0,unknown,false
38,technician,single,secondary,46,false,false,cellular,25,aug,90,2,-1,0,unknown,false
30,technician,single,secondary,73,false,true,cellular,26,aug,43,2,-1,0,unknown,false
44,technician,single,secondary,1679,false,false,telephone,20,oct,718,1,-1,0,unknown,true
42,technician,single,secondary,-1,false,false,cellular,29,jan,259,1,-1,0,unknown,false
41,technician,single,secondary,618,false,false,cellular,5,feb,1056,1,-1,0,unknown,false
38,technician,single,tertiary,2443,false,false,cellular,4,may,9,8,-1,0,unknown,false
29,technician,single,tertiary,18254,false,false,cellular,11,may,279,2,-1,0,unknown,false
27,technician,single,tertiary,290,false,false,cellular,10,aug,88,1,-1,0,unknown,false
29,technician,single,secondary,3851,false,false,cellular,2,nov,59,2,-1,0,unknown,false
31,unemployed,single,secondary,2066,false,true,cellular,21,aug,162,2,-1,0,unknown,false
23,unemployed,single,primary,1003,false,false,telephone,27,nov,8,1,-1,0,unknown,true
28,unemployed,single,secondary,1055,false,false,cellular,28,jan,196,1,-1,0,unknown,false
32,unemployed,single,secondary,104,false,false,cellular,4,feb,233,3,-1,0,unknown,false
31,unemployed,single,primary,3652,false,false,cellular,1,jun,285,1,-1,0,unknown,false
24,unemployed,single,secondary,2696,false,false,cellular,7,sep,107,2,-1,0,unknown,false
32,unemployed,single,primary,1429,false,false,cellular,8,mar,150,4,-1,0,unknown,false
35,unemployed,single,secondary,295,false,false,unknown,17,mar,473,1,-1,0,unknown,true
32,blue-collar,single,secondary,2,false,false,unknown,9,may,144,2,-1,0,unknown,false
26,blue-collar,single,secondary,123,false,true,cellular,7,jul,209,1,-1,0,unknown,false
34,blue-collar,single,secondary,-199,false,false,cellular,22,jul,78,10,-1,0,unknown,false
45,blue-collar,single,primary,847,false,false,cellular,31,jul,294,3,-1,0,unknown,false
26,blue-collar,single,tertiary,567,false,false,cellular,25,may,421,1,-1,0,unknown,true
32,blue-collar,single,secondary,604,false,true,cellular,28,may,95,3,-1,0,unknown,false
25,blue-collar,single,secondary,2007,false,false,cellular,12,jan,265,2,-1,0,unknown,true
31,entrepreneur,single,tertiary,1957,false,false,cellular,4,feb,112,3,-1,0,unknown,false
38,entrepreneur,single,secondary,185,false,false,cellular,5,feb,360,1,-1,0,unknown,false
37,self-employed,single,secondary,4894,false,false,cellular,20,nov,240,1,-1,0,unknown,false
35,self-employed,single,tertiary,398,false,false,cellular,5,jul,101,3,-1,0,unknown,false
23,student,single,secondary,287,false,false,telephone,3,mar,700,3,180,1,other,false
26,management,single,tertiary,592,false,false,telephone,29,jan,145,2,164,1,other,false
36,technician,single,secondary,966,false,false,cellular,9,jul,119,9,367,4,other,false
34,technician,single,tertiary,2481,false,false,cellular,23,aug,220,16,192,14,other,false
28,self-employed,single,tertiary,159,false,false,cellular,14,oct,246,2,420,2,other,true
20,student,single,unknown,179,false,false,cellular,23,sep,317,1,182,6,failure,false
41,housemaid,single,secondary,2184,false,false,cellular,19,nov,98,1,153,2,failure,false
39,management,single,tertiary,889,false,false,cellular,20,nov,78,2,185,4,failure,false
33,management,single,tertiary,5437,false,false,cellular,4,may,267,1,91,1,failure,true
31,management,single,tertiary,630,false,false,cellular,4,may,95,2,91,2,failure,false
36,management,single,tertiary,490,false,false,cellular,28,aug,207,8,98,1,failure,true
31,management,single,tertiary,596,false,false,cellular,17,dec,184,6,196,2,failure,false
38,technician,single,secondary,8381,false,false,cellular,15,apr,82,1,145,1,failure,false
35,blue-collar,single,primary,2040,false,false,cellular,21,nov,258,1,157,4,failure,false
35,blue-collar,single,primary,85,false,false,cellular,15,may,213,1,364,1,failure,false
25,self-employed,single,unknown,1179,false,false,cellular,17,aug,43,1,83,2,failure,false
19,student,single,unknown,108,false,false,cellular,9,mar,273,2,182,1,success,true
30,management,single,tertiary,398,false,false,cellular,30,apr,554,1,6,2,success,true
32,management,single,tertiary,3283,false,false,cellular,12,aug,623,2,191,2,success,true
31,management,single,tertiary,147,false,false,cellular,13,sep,81,3,96,5,success,false
29,technician,single,secondary,113,false,false,cellular,12,feb,328,2,183,4,success,true
45,technician,single,tertiary,2033,false,false,cellular,15,jun,243,5,285,2,success,true
29,blue-collar,single,tertiary,455,false,false,telephone,27,may,214,2,36,1,success,true
35,self-employed,single,tertiary,353,false,false,cellular,11,feb,352,1,183,1,success,true
36,admin.,single,secondary,16,false,false,unknown,16,jun,119,2,-1,0,unknown,false
28,admin.,single,secondary,19,false,false,cellular,8,jul,78,4,-1,0,unknown,false
27,admin.,single,secondary,-34,false,true,cellular,21,jul,171,2,-1,0,unknown,false
40,admin.,single,secondary,419,false,true,cellular,28,jul,100,16,-1,0,unknown,false
26,admin.,single,secondary,-42,false,true,cellular,30,jul,305,3,-1,0,unknown,false
25,admin.,single,secondary,-7,false,true,cellular,31,jul,30,36,-1,0,unknown,false
36,admin.,single,secondary,8,false,false,cellular,21,aug,115,2,-1,0,unknown,false
57,admin.,single,secondary,738,false,false,cellular,17,nov,56,1,-1,0,unknown,false
31,admin.,single,secondary,4198,false,false,cellular,25,nov,234,1,-1,0,unknown,true
49,admin.,single,secondary,293,false,false,cellular,28,jun,452,1,-1,0,unknown,true
24,admin.,single,secondary,1055,false,false,cellular,21,jul,338,1,-1,0,unknown,false
25,admin.,single,tertiary,2916,false,false,cellular,12,oct,143,1,-1,0,unknown,false
26,student,single,secondary,-147,false,false,unknown,4,jun,95,2,-1,0,unknown,false
